IYEAR	OPERATOR_ID	RPTID	NAME	OPSTREET	OPCITY	OPCOUNTY	OPSTATE	OPZIP	IHOUR	IDATE	ACSTREET	ACCITY	ACSTATE	ACCOUNTY	ACZIP	LATITUDE	LONGITUDE	CLASS	IFED	LRTYPE	LRTYPE_TEXT	LEAK	LEAK_TEXT	PUNC_DIAM	RUPTURE	RUPTURE_TEXT	RUPLN	PROPLN	FATAL	EFAT	GPFAT	NFAT	INJURE	EINJ	GPINJ	NINJ	PRPTY	GASPRP	OPPRP	PPPRP	IGNITE	EXPLO	EVAC	EVACNO	EVAC_REASON	EVAC_REASON_TEXT	STHH	STMN	TELRN	TELDT	INC_PRS	MAOP	MAOPEST	MAOPTST	TYSYS	TYSYS_TEXT	TYSYSO	PRTFL	PRTFL_TEXT	PRTFLO	MLKD	MLKD_TEXT	PLAS_DUCT	PLAST_JNT	PLAS_BRIT	MLKDO	PRTYR	NPS	WALLTHK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLK_TEXT	LOCLKO	CAUSE	CAUSE_TEXT	CAUSE_DETAILS_TEXT	PIPE_COAT	PIPE_COAT_TEXT	VIS_EXAM	VIS_EXAM_TEXT	VIS_EXAMO	COR_CAUSE	COR_CAUSE_TEXT	COR_CAUSEO	PROT	CPYR	PREV_DAM	PREV_DAM_YR	PREV_DAM_MO	EARTH_MOVE	EARTH_MOVE_TEXT	EARTH_MOVEO	FLOODS	FLOODS_TEXT	FLOODSO	TEMPER	TEMPER_TEXT	TEMPERO	THIRD_PARTY_GRP	THIRD_PARTY_GRP_TEXT	THIRD_PARTY_TYPE	THIRD_PARTY_TYPE_TEXT	THIRD_PARTY_TYPEO	NOTIF	NOTIF_DATE	NOTIF_RCVD	NOTIF_RCVD_TEXT	MARKED	TEMP_MARK	TEMP_MARK_TEXT	PERM_MARK	ACC_MARK	ACC_MARK_TEXT	MKD_IN_TIME	FIRE_EXPLO	FIRE_EXPLO_TEXT	PIPE_BODY	PIPE_BODY_TEXT	PIPE_BODYO	COMPONENT	COMPONENT_TEXT	COMPONENTO	JOINT	JOINT_TEXT	JOINTO	BUTT	BUTT_TEXT	BUTTO	FILLET	FILLET_TEXT	FILLETO	PIPE_SEAM	PIPE_SEAM_TEXT	PIPE_SEAMO	FAIL_TYPEMAT	FAIL_TYPECONS	CONS_DEF	CONS_DEF_TEXT	PIPE_DAMAGE	PRS_TEST	TEST_MO	TEST_DAY	TEST_YR	TEST_TP	TEST_PRS	MALFUNC	MALFUNC_TEXT	MALFUNCO	THREADS	THREADS_TEXT	THREADSO	IO_TYPE	IO_TYPE_TEXT	IO_TYPEO	IO_DRUG	IO_ALCO	IO_QUAL	IO_QUAL_HRS	MISC	UNKNOWN	UNKNOWN_TEXT	DEPTH_COV	PNAME	PTEL	PEMAIL	NARRATIVE
2009	6243	20090123	THE GAS COMPANY	515 KAMAKEE STREET	HONOLULU	HONOLULU	HI	96814	1248	8/13/2009	235 SOUTH BERETANIA STREET	HONOLULU	HI		96813			4	NO	1	LEAK	1	PINHOLE						0	0	0	0	0	0	0	0	482000	10000	72000	400000	NO	YES	NULL				8	0	914867	8/13/2009	13	17	49 CFR SEC 192.619(a)(30)		1	MAIN		1	BODY OF PIPE		1	STEEL					1912	4	0.25	UNKNOWN		UNKNOWN	NA	UNKNOWN		7	OTHER	INSIDE A MANHOLE	1	CORROSION	"CORROSION, EXTERNAL"	1	BARE	2	GENERAL CORROSION		5	OTHER	ATMOSPHERIC	NO		NO																	NULL				NULL			NULL			NULL																									NULL	NULL																						42	EDWIN SAWA	8085945661	ESAWA@HAWAIIGAS.COM	"ACCORDING TO THE HONOLULU FIRE DEPARTMENT (HFD) REPORT, ON 8/12/09 HFD RESPONDED TO A GAS ODOR COMPLAINT AT 235 SOUTH BERETANIA STREET AROUND 10:22 PM.  THE REPORT NOTES THAT HFD USED GAS DETECTORS TO CHECK FOR GAS INSIDE THE BUILDING WITH NEGATIVE RESULTS.  THE GAS COMPANY RECORDS INDICATE THAT HFD’S FIRST CALL WAS RECEIVED ABOUT 1:45 AM ON 8/13/09 INQUIRING WHETHER 235 SOUTH BERETANIA STREET HAD GAS SERVICE.  THE RESPONSE WAS NO.  A SECOND CALL FROM HFD WAS RECEIVED AT ABOUT 2:05 AM REQUESTING INFORMATION ON GAS SERVICES TO ADJOINING PROPERTIES TO 235 S. BERETANIA.  INFORMATION WAS PROVIDED.  ABOUT 2:12 AM, THE GAS COMPANY, ON ITS OWN INITIATIVE, DISPATCHED THE FIRST RESPONDER TO INVESTIGATE.  REPORTS IN THE LOCAL NEWSPAPERS INDICATED THAT AN EXPLOSION OCCURRED AT 12:48 AM, BUT THIS INFORMATION WAS NOT COMMUNICATED TO TGC UNTIL THE FIRST RESPONDER REPORTED TO THE SITE.  THE BUILDING'S NAME IS LEIOPAPA A KAMEHAMEHA, ALSO KNOWN AS THE STATE OFFICE TOWER.  THE GAS COMPANY'S FIRST RESPONDER ARRIVED AT THE SCENE @ ~2:23 AM AND WITH HFD DETERMINED THAT THE LEAK ORIGINATED IN A MANHOLE IN S. BERETANIA STREET FRONTING THE BUILDING.  THE GAS COMPANY CREW ARRIVED AROUND 4:40 AM AND CONFIRMED THE LOCATION OF THE LEAK ON THE 4"" MAIN IN THE MANHOLE.  IT WAS SUSPECTED THAT THE LEAKING GAS MIGRATED THROUGH THE TELEPHONE CONDUITS FROM THIS VAULT AND INTO THE COMMUNICATIONS ROOM IN THE STATE OFFICE BUILDING.  AS A SAFETY PRECAUTION, THE HFD DECIDED TO HAVE THE ELECTRIC COMPANY TURN OFF ALL THE POWER TO THE STATE OFFICE TOWER AND SURROUNDING BUILDINGS TO AVOID IGNITION OF ANY RESIDUAL GAS.      THE 4” STEEL MAIN WAS INSTALLED IN 1912.  IT IS ESTIMATED THAT SOMETIME IN THE 1950’S, THE TELECOMMUNICATIONS COMPANY (NAME ON MH COVER-MTCO) INSTALLED A VAULT AROUND THE GAS LINE.  THE GAS LINE WAS EXPOSED ABOUT 8 FEET WITHIN THE VAULT.  THE GAS COMPANY HAD NO KNOWLEDGE OF THIS PORTION OF MAIN BEING EXPOSED IN THE VAULT UNTIL IT WAS DISCOVERED SOMETIME BETWEEN 11/5/05 AND 10/2/06.  THE MAIN WAS APPROXIMATELY 4 FEET DEEP FROM THE EXISTING GROUND."
2009	6141	20090124	NEW MEXICO GAS COMPANY	"7120 WYOMING BLVD., N.E."	ALBUQUERQUE	BERNALLILO	NM	87109	1125	8/15/2009	13130 CENTRAL AVENUE SE	ALBUQUERQUE	NM	BERNALILLO	87123	35.068078	-106.500429	3	NO	4	OTHER								0	0	0	0	2	0	2	0	2050	50	2000	0	NO	NO	NULL				0	5	915015	8/15/2009	60	60	49 CFR SEC 192.619(a)(30)		2	METER SET																				3	ABOVE GROUND		11	OTHER OUTSIDE FORCE DAMAGE	"CAR, TRUCK OR OTHER VEHICLE NOT RELATED TO EXCAVATION ACTIVITY"																												NULL				NULL			NULL			NULL																									NULL	NULL																							GARY G. ROYBAL	5056973636	GARY.ROYBAL@NMGCO.COM	"SOLID WASTE VEHICLE HIT METER SET WHILE SETTING DOWN A GARBAGE BIN NEXT TO A BUSINESS. TWO EMPLOYEES FROM THE BUSINESS COMPLAINED OF SMELLING GAS AND WERE TRANSPORTED TO THE HOSPITAL.  BECAUSE OF PRIVACY LAWS, IN-PATIENT HOSPITALIZATION COULD NOT BE CONFIRMED."
2009	792	20090125	ATLANTA GAS LIGHT CO	10 PEACHTREE PL NE	ATLANTA	FULTON	GA	30309	1723	8/18/2009	1350 MAYSON-TURNER ROAD	ATLANTA	GA	FULTON	30314	33456	84255	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	1	0	1	0	159	16	143	0	NO	NO	NULL				0	20	915370	8/18/2009	45	60	TEST PRESSURE	106	3	SERVICE LINE		1	BODY OF PIPE		1	STEEL					1963	0.5	0.11	UNKNOWN		UNKNOWN		UNKNOWN		3	ABOVE GROUND		23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												3	FAILURE TO FOLLOW PROCEDURES		0	0		8					WILLIAM HORNE	4045843153	BHORNE@AGLRESOURCES.COM	AN AGL EMPLOYEE BROKE A STEEL SERVICE RISER WHILE ATTEMPTING TO LOOSEN A SERVICE REGULATOR WITH PIPE WRENCHES CAUSING A RELEASE OF GAS.  A BYSTANDER FELL DOWN SOME NEARBY STAIRS ATTEMPTING TO AVOID EXPOSURE TO THE GAS AND WAS INJURED.  THE BYSTANDER ALSO EXPRESSED THE HE WAS HAVING DIFFICULTY BREATHING AND WAS HOSPITALIZED FOR A SHORT TIME AS A RESULT.
2009	792	20090126	ATLANTA GAS LIGHT CO	10 PEACHTREE PL NE	ATLANTA	FULTON	GA	30309	1306	8/12/2009	DONALD HOLLOWELL PARKWAY	ATLANTA	GA	FULTON	30318	33463	84253	3	NO	1	LEAK	3	PUNCTURE	1					0	0	0	0	0	0	0	0	0	0	0	0	NO	NO	YES	25	2	PRECAUTIONARY	1	39	914665	8/12/2009	45	60	TEST PRESSURE	106	1	MAIN		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC						2	0.22	PE 2406	2800	N/A		UNKNOWN		4	UNDER GROUND		8	EXCAVATION DAMAGE	OPERATOR EXCAVATION DAMAGE																												NULL				NULL			NULL			NULL																									NULL	NULL																						60	WILLIAM HORNE	4045843153	BHORNE@AGLRESOURCES.COM	"AN AGL CONTRACTOR INSTALLING NATURAL GAS FACILITIES BORED INTO A 2"" PLASTIC MAIN.  AS A RESULT, A MARTA TRANSIT STATION WAS EVACUATED AND TRANSIT SERVICE WAS TEMPORARILY HALTED.  IN ADDITION, A MAJOR THOROUGHFARE WAS CLOSED FOR A PERIOD OF TIME AS A PRECAUTION.  AN INVESTIGATION REVEALED THAT MARKING REQUESTS HAD BEEN PROPERLY MADE FOR THE EXCAVATION SITE, BUT THE MAIN WAS IMPROPERLY LOCATED BY THE CONTRACTOR.  THE CONTRACTOR IN QUESTION WAS BOTH THE LOCATOR AND EXCAVATOR ON THIS PROJECT.  ALL PERSONNEL INVOLVED WERE DRUG AND ALCOHOL TESTED IN ACCORDANCE WITH PHMSA 199.105B."
2009	31840	20090127	UNISOURCE ENERGY SERVICES	2901 W SHAMRELL BLVD. SUITE 110	FLAGSTAFF	COCONINO	AZ	86001	1334	6/24/2009	3310 IRONSPRINGS RD	PRESCOTT	AZ	YAVAPAI	86301	34.5741539	-112.5145416	3	NO	1	LEAK	3	PUNCTURE	0.5					0	0	0	0	0	0	0	0	160436	436	10000	150000	YES	NO	NULL				5	28	909655	6/24/2009	58	60	49 CFR SEC 192.619(a)(30)		1	MAIN		1	BODY OF PIPE		1	STEEL					1955									4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	1	ROAD WORK		NO				NO			NULL			NULL																									NULL	NULL																						35	"HECTOR RIOJAS, DISTRICT MANAGER"	9287717259	HRIOJAS@UESAZ.COM	"HIGHWAY TECHNOLOGY, A GUARDRAIL COMPANY CONTRACTED BY YAVAPI COUNTY, WAS INSTALLING GUARDRAILS ALONG IRONSPRINGS RD. IN PRESCOTT ARIZONA, HIGHWAY TECHNOLOGY WAS EXCAVATING WITHOUT A VALID BLUE STAKE. THE BLUE STAKE DATABASE HAS BEEN RESEARCHED AND NO VALID BLUE STREAK TICKET HAS BEEN DISCOVERED.    HIGHWAY TECHNOLOGY WAS POUNDING A METALLIC I-BEAM GUARDRAIL POST WITH DIMENSIONS OF APPRXIMATELY 4"" WIDE BY 6"" ACROSS THE I INTO THE GROUND WITHOUT NOTIFYING BLUE STAKE AND WITHOUT POTHOLING FOR EXISTING FACILITIES. THE HYDRAULIC POUNDER ON THE CONTRACTOR'S TRUCK DROVE THE METALLIC POST INTO OUR 3"" STEEL NATURAL GAS DISTRIBUTION MAIN. THE POST LODGED INTO OUR PIPELINE. THE ESCAPING NATURAL GAS EVENTUALLY IGNITED AND BURNED THE REAR HALF OF THE CONTACTOR'S VEHICLE.    NO INJURIES WERE EXPERIENCED.    GAS SERVICE TO THREE RESIDENTIAL CUSTOMERS WAS AFFECTED. THE GAS SERVICE WAS RESTORED UPON COMPLETION OF PERMENANT REPAIRS TO THE 3"" STEEL DISTRIBUTION MAIN APPROXIMATELY 24 HOURS LATER."
2009	32055	20090128	"GULF COAST MINERAL, LLC"	18720 CHAROLAIS RD	FOLEY	BALDWIN	AL	36535	1415	1/22/2009	C.R.4 EAST	GULF SHORES	AL	BALDWIN	36535	N 30° 17 50 N	87° 38 42 W	3	NO	1	LEAK	1	PINHOLE						0	0	0	0	0	0	0	0	0	0	0	0	NO	NO	NULL								20	125	TEST PRESSURE	175	1	MAIN		1	BODY OF PIPE		1	STEEL						4								5	UNDER WATER		1	CORROSION	"CORROSION, EXTERNAL"	2	COATED	1	LOCALIZED PITTING		5	OTHER	WORK DONE	YES	1981	NO																	NULL				NULL			NULL			NULL																									NULL	NULL																						24	"GARY BILLINGSLEY, MANAGER"	2519489681	GARY@GULFCOASTMINERAL.COM	"CORROSION. REASON BELIEVED TO BE CAUSED BY WATER. REPLACING THE SECTION UNDER WATER WITH HIGH PRESSURE ""POLY PIPE."""
2009	4499	20090129	"ENTEX, A NORAM ENERGY COMPANY (FORM. DIV OF ARKLA"	P.O. BOX 2628	HOUSTON	HARRIS	TX	772522628	1040	6/1/2009	15607 CAMPDEN HILL RD CPRRECTED TO: 15535 CAMPDEN HILL RD	HOUSTON	TX	HARRIS	77053	29.60	-95.45	3	NO	1	LEAK	3	PUNCTURE	0.75					0	0	0	0	0	0	0	0	302588	374	2214	300000	YES	NO	YES	7	2	PRECAUTIONARY	3	5	907228	6/1/2009	35.5	60	TEST PRESSURE	100	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1974	0.75	0.1					UNKNOWN		4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	10	OTHER	FOUNDATION REPAIR	YES	5/22/2009	1	ONE-CALL SYSTEM	YES	1	FLAGS	NO	1	ACCURATE	YES																									NULL	NULL																						36	"STEVE YARBROUGH, DIVISION OPERATIONS MANAGER"	7132075700	STEVE.YARBROUGH@CENTERPOINTENERGY.COM	"3RD PARTY WHILE HAND DIGGING FOR FOUNDATION REPAIR DAMAGED A PROPERLY MARKED 3/4 POLY SERVICE-LINE, ESCAPING GAS IGNITED AND DIRECT FLAME IMPINGEMENT CAUSED STRUCTURE FIRE."
2009	8040	20090131	ILLINOIS POWER CO	2125 EAST STATE ROUTE 104	PAWNEE	SANGAMON	IL	62558	730	8/15/2009	3025 EAST 8TH ROAD	UTICA	IL	LASALLE	62373	41371	89010	1	NO	3	N/A								0	0	0	0	1	1	0	0	0	0	0	0	YES	NO	NULL				0	1	915153	8/17/2009	55				2	METER SET																				3	ABOVE GROUND		23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												4	OTHER					1					"JEROME S THEMIG, MNGR GAS COMPLIANCE & TRAINING"	2176256804	JTHEMIG@AMEREN.COM	"THE GAS CONSTRUCTION CREW WAS SCHEDULED TO REBUILD A METER SET REPLACING TWO AL 5000 DIAPHRAGM METERS WITH ROATARY METERS. THE PROJECT WAS SCHEDULED FOR SATURDAY, AUGUST 15TH TO MINIMIZE CUSTOMER IMPACT DUE TO THE OUTAGE REQUIRED TO COMPLETE THIS REBUILD.    A WALK THROUGH WAS CONDUCTED ON FRIDAY, AUGUST 14TH TO EVALUATE THE SCOPE OF THE PROJECT AND TO COMMUNICATE THE EXTENT OF THE OUTAGE WITH THE CUSTOMER. THE CONSTRUCTION CREW WOULD DISCONNECT THE FACILITIES FROM THE SOURCE OF SUPPLY AND REBUILD THE METER SET. THE FOLLOWING MONDAY, A REGULATOR TECHNICIAN WAS SCHEDULED TO REESTABLISH GAS TO THE CUSTOMER.    THE CREW MET AT THEIR WORK HEADQUARTERS AT 6:30 A.M., LOADED THE MATERIALS AND HEADED FOR THE JOB SITE. ONCE ON SITE, THE CREW CONDUCTED A JOB BRIEFING THAT FOCUSED ON:  ENERGY SOURCES - CONTROLLING THE SOURCE OF GAS WITH VALVES  WORK PROCEDURES SPECIFICALLY WELDING  SPECIAL PRECAUTIONS FIRE EXTINGUISHER, PROPER TOLS, WORK AREA CONDITIONS  PPE REQUIREMEMNTS - GLOVES, SAFETY GLASSES, HIGH VIS VESTS, WELDING APPAREL  STRAIN HAZARDS ASSOCIATED WITH REMOVING THE AL 5000 GAS METERS    THE EXISTING FACILITIES WERE CONSTRUCTED WITH TWO RISERS PROVIDING 90 PSIG GAS TO PARALLEL AL 5000 GAS METERS WITH A SINGLE DOWNSTREAM 461 REGULATOR DELIVERING 55 PSIG GAS TO THE CUSTOMER.    THE CREW CLOSED TWO INLET RISER VALVES ISOLATING THE METER SET FROM THE DISTRIBUTION SUPPLY. THE CREW BROKE THE UNIONS DOWNSTREAM OF EACH AL 5000 GAS METER TO BLEED OFF THE GAS. THE RISER VALVES WERE WELD-BY FLANGED GATE VALVES WITH 2"" 150 CLASS FLANGE CONNECTIONS DOWNSTREAM OF THE GATE. THE CREW CUT THE PIPING DOWNSTREAM OF THE FLANGE AND REMOVED THE AL 5000 GAS METERS TO HAVE BETTER ACCESS TO REMOVE THE FLANGE BOLTS.    THE CREW ORIGINALLY PLANNED TO USE AN IMPACT WRENCH TO REMOVE THE FLANGE BOLTS; HOWEVER, THEY COULD NOT LOCATED A 3/4"" X 1/2"" IMPACT WRENCH ADAPTER, SO DECIDED TO USE AN OXY-ACETYLENE TORCH TO CUT THE FLANGE BOLTS. THE CREW CHECKED FOR GAS BLEED BY AT THE INLET GATE VALVES TO ENSURE THAT THEY WERE WORKING IN A GAS FREE ENVIRONMENT WITH THE TORCH AND THEN PROCEEDED TO CUT THE EIGHT FLANGE BOLTS. SEVEN OF THE EIGHT FLANGE BOLTS WERE REMOVED WHEN THE FINAL BOLT REQUIRED ADDITIONAL CUTTING TO REMOVE A BURR THAT INHIBITED THE REMOVAL OF THE BOLT.    THERE WAS APPROXIMATELY 6 FEET OF SEPARATION BETWEEN THE RISER VALVES AND UNIONS. THIS PIPING DOWNSTREAM OF THE UNIONS HAD BEEN OPEN TO THE ATMOSPHERE FOR APPROXIMATELY 15 MINUTES WHEN THE RESTRICTING ELEMENT ON THE DOWNSTREAM 461 DIRECT OPERATED REGULATOR OPENED ALLOWING THE RELEASE OF CUSTOMER LINE PACK TO THE ATMOSPHERE. THIS LINE PACK CAME INTO CONTACT WITH THE TORCH AND IGNITED, RESULTING IN INJURIES TO AN EMPLOYEE.    MEDICAL TREATMENT FOR THE BURN INJURIES WAS PROVIDED AT A LOCAL HOSPITAL. LATER THAT AFTERNOON OR EARLY EVENING, THE EMPLOYEE MADE THE DECISION TO GET ADDITIONAL TREATMENT AT A HOSPITAL IN NORTHERN ILLINOIS WHERE HE WAS ADMITTED OVERNIGHT FOR OBSERVATION AND RELEASED THE FOLLOWING DAY. THE EXTENT OF HIS INJURIES INCLUDED FIRST DEGREE BURNS TO THE SIDE OF HIS FACE AND SECOND DEGREE BURNS TO HIS WRIST BETWEEN HIS GLOVES AND WELDING JACKET.    THE APPARENT CAUSE OF THIS INCIDENT IS RELATED TO THE RELEASE OF CUSTOMER LINE PACK DOWNSTREAM OF THE 461 REGULATOR. THE CREW THOUGHT THAT THE GAS DOWNSTREAM OF THE INLET RISER VALVE WAS COMPLETELY BLED OFF WHEN THE TWO UNIONS WERE BROKE AND THE GAS METERS REMOVED.    THE GAS IGNITION WAS NOT ORIGINALLY IDENTIFIED AS A REPORTABLE INCIDENT BECAUSE THE SOURCE OF GAS RELEASED WAS CUSTOMER LINE PACK DOWNSTREAM OF THE GAS METERS AND REGULATOR. AMEREN IP DID PROVIDE NOTIFICATION TO THE ILLINOIS COMMERCE COMMISSION (ICC) OF THE IGNITION AND SUBSEQUENT MEDICAL TREATMENT THE FOLLOWING MONDAY, AUGUST 17TH. THE ICC STAFF, IN CONSULTATION WITH PHMSA CENTRAL REGION, STATED THAT THIS GAS IGNITION SHOULD BE REPORTED AS A DISTRIBUTION INCIDENT BECAUSE THE GAS WAS RELEASED THROUGH COMPANY PIPELINE FACILITIES WHEN THE 461 REGULATOR OPENED ALLOWING THE CUSTOMER LI NE PACK TO BLEED OFF TO THE ATMOSPHERE.    FOLLOWING THIS DISCUSSION THE INCIDENT WAS REPORTED TO PHMSA AT 11:30 A.M. ON AUGUST 17, 2009. POST INCIDENT ALCOHOL AND DRUG TESTING WAS NOT PERFORMED DUE TO THE 32 HOUR TIME LAPSE."
2009	22189	20090132	PUGET SOUND ENERGY	355 110TH AVE	BELLEVUE	KING	WA	98004	910	8/19/2009	6750 S 277TH ST	KENT	WA	KING	98032	47.377633	-122.285362	2	NO	4	OTHER								0	0	0	0	0	0	0	0	108667	8667	50000	50000	NO	NO	NULL				3	55	915623	8/21/2009	235	250	49 CFR SEC 192.619(a)(30)		1	MAIN		5	OTHER	EXCAVATOR DAMAGE-EXC	1	STEEL					1958									1	OPEN DITCH		8	EXCAVATION DAMAGE	OPERATOR EXCAVATION DAMAGE																												NULL				NULL			NULL			NULL																									NULL	NULL																							HELGE FERCHERT GAS COMPLIANCE AND REGULATORY AUDITS	4254623967	HELGE.FERCHERT@PSE.COM	"<P>THE INCIDENT OCCURED ON AUGUST 19, 2009: PSE'S CONTRACTOR DAMAGED A 6"" HP STW MAIN BY PULLING AN UNMARKED 1 1/4"" STUB OFF THE MAIN WHILE EXCAVATING WITH A TRACK HOE. PSE'S FIRST RESPONDER CONTROLLED THE FLOW OF GAS BY CLOSING A HP VALVE IN THE VICINITY OF THE DAMAGED MAIN LOCATION. PSE'S SERVICE PROVIDER MADE PERMANENT REPAIRS. THE TOTAL COST OF THE INCIDENT IS CURRENTLY BEING PROCESSED AND IS UNKNOWN AT THIS TIME. THE COST OF GAS LOSS FROM THE INCIDENT WAS CALCULATED TO BE $8,667.00. THE COST OF REPAIR HAS NOT BEEN FIGURED COMPLETELY AND IS ESTIMATED TO BE OVER $50,000. A TELEPHONIC NOTIFICATION OF THIS INCIDENT WAS MADE TO THE WASHINGTON UTILITIES & TRANSPORTATION COMMISSION ON AUGUST 19. A TELEPHONIC NOTIFICATION TO THE NRC WAS MADE ON AUGUST 21, 2009 DUE TO THE TOTAL DAMAGE COST WAS ESTIMATED TO BE OVER $50,000.   AS OF OCT 8, 2009, THE TOTAL DAMAGE COST IS CONFIRMED TO BE OVER $50,000. </P>"
2009	4483	20090133	ENSTAR NATURAL GAS CO	401 E INTERNATIONAL AIRPORT RD.	ANCHORAGE	ANCHORAGE	AK	99518	216	9/17/2009	7316 TANAGA CIRCLE	ANCHORAGE	AK	ANCHORAGE	99504	61DEG12MIN05.59SECN	149DEG44MIN37.96SECW	3	NO	4	OTHER								0	0	0	0	0	0	0	0	101010	10	1000	100000	NO	NO	NULL					37	918060	9/17/2009	55	60	TEST PRESSURE	90	5	OTHER	SERVICE LINE VALVE	5	OTHER	SERVICE LINE VALVE																3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							DAVID W. BREDIN	9072643745	DAVE.BREDIN@ENSTARNATURALGAS.COM	"ON SEPTEBMEER 17, 2009, ENSTAR RESPONDED TO A CALL TO ASSIST THE ANCHROAGE FIRE DEPARTMENT ON A FIRE AT 7316 TANAGA CIRCLE.  HEAT FROM THE FIRE DRIED OUT THE GREASE IN THE SERVICE LINE SHUT OFF VALVE CAUSING A SMALL GAS LEAK AT THE VALVE.  THE X-TUBE STEEL SERVICE LINE WAS DUG UP AND DISCONNECTED FROM THE GAS MAIN.  IT WILL BE ABANDONED AND REPLACED WITH A NEW LINE IF/WHEN THE STRUCTURE IS REBUILT.  IT IS BELEIVED THE FIRE STARTED IN A SECOND FLOOR APARTMENT FROM MATCHES AND OR CARELESSLY DISCARDED SMOKING MATERIALS.  NATURAL GAS DID NOT CAUSE OR CONTRIBUTE TO THE FIRE."
2009	792	20090134	ATLANTA GAS LIGHT CO	10 PEACHTREE PL NE	ATLANTA	FULTON	GA	30309	1450	8/27/2009	BANKHEAD AVE. @ W. MARIETTA ST.	ATLANTA	GA	FULTON	30318	33463	84242	3	NO	1	LEAK	2	CONNECTION FAILURE						0	0	0	0	2	0	0	2	143000	99000	43000	1000	NO	YES	NULL				0	35	916170	8/27/2009	141	150	49 CFR SEC 192.619(a)(30)		1	MAIN		3	JOINT		1	STEEL					1929	20	0.34			UNKNOWN		UNKNOWN		4	UNDER GROUND		23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												3	FAILURE TO FOLLOW PROCEDURES		0	0		8				36	WILLIAM HORNE	4045843153	BHORNE@AGLRESOURCES.COM	"AN AGL CONTRACTOR WAS WELDING ON A 20"" STEEL GAS MAIN WITH MECHANICALLY COUPLED JOINTS.  DURING WELDING OPERATIONS, THE 20"" PIPE SEPARATED FROM A BURIED MECHANICAL COUPLING IN CLOSE PROXIMITY TO THE WORK AREA CAUSING A CONCUSSIVE RELEASE OF GAS.  AS A RESULT, FOUR CONTRACTOR PERSONNEL WERE INJURED TWO OF WHICH REQUIRED OVERNIGHT HOSPITALIZATION.  CONTRACTOR CREW WAS IN THE PROCESS OF WELDING ON AN END CAP AFTER SETTING A STOPPER FITTING WHEN THE STEEL PIPE SEPARATED FROM A BURIED MECHANICAL COUPLING. THIS SEPARATION WAS DUE TO THRUST FORCES EXERTED UPON THE PIPELINE WHICH EXCEEDED THE RESTRAINT PROVIDED BY THE COUPLING, SOIL, AND ANCHORS SET BY THE CREW."
